Time [s],CH0 [V],CH1 [V]
8.962800e-01,0.008000000000, -10.240000000000,
8.962840e-01,0.008000000000, -10.240000000000,
8.962880e-01,0.008000000000, -10.240000000000,
8.962920e-01,0.008000000000, -10.240000000000,
8.962960e-01,0.008000000000, -10.240000000000,
8.963000e-01,0.008000000000, -10.240000000000,
8.963040e-01,0.008000000000, -10.240000000000,
8.963080e-01,0.008000000000, -10.240000000000,
8.963120e-01,0.008000000000, -10.240000000000,
8.963160e-01,0.008000000000, -10.240000000000,
8.963200e-01,0.008000000000, -10.240000000000,
8.963240e-01,0.008000000000, -10.240000000000,
8.963280e-01,0.008000000000, -10.240000000000,
8.963320e-01,0.008000000000, -10.240000000000,
8.963360e-01,0.008000000000, -10.240000000000,
8.963400e-01,0.008000000000, -10.240000000000,
8.963440e-01,0.008000000000, -10.240000000000,
8.963480e-01,0.008000000000, -10.240000000000,
8.963520e-01,0.008000000000, -10.240000000000,
8.963560e-01,0.000000000000, -10.240000000000,
8.963600e-01,0.008000000000, -10.240000000000,
8.963640e-01,0.008000000000, -10.240000000000,
8.963680e-01,0.008000000000, -10.240000000000,
8.963720e-01,0.008000000000, -10.240000000000,
8.963760e-01,0.000000000000, -10.240000000000,
8.963800e-01,0.008000000000, -10.240000000000,
8.963840e-01,0.008000000000, -10.240000000000,
8.963880e-01,0.008000000000, -10.240000000000,
8.963920e-01,0.008000000000, -10.240000000000,
8.963960e-01,0.008000000000, -10.240000000000,
8.964000e-01,0.008000000000, -10.240000000000,
8.964040e-01,0.008000000000, -10.240000000000,
8.964080e-01,0.008000000000, -10.240000000000,
8.964120e-01,0.008000000000, -10.240000000000,
8.964160e-01,0.008000000000, -10.240000000000,
8.964200e-01,0.008000000000, -10.240000000000,
8.964240e-01,0.008000000000, -10.240000000000,
8.964280e-01,0.000000000000, -10.240000000000,
8.964320e-01,0.008000000000, -10.240000000000,
8.964360e-01,0.000000000000, -10.240000000000,
8.964400e-01,0.008000000000, -10.240000000000,
8.964440e-01,0.008000000000, -10.240000000000,
8.964480e-01,0.000000000000, -10.240000000000,
8.964520e-01,0.008000000000, -10.240000000000,
8.964560e-01,0.008000000000, -10.240000000000,
8.964600e-01,0.008000000000, -10.240000000000,
8.964640e-01,0.008000000000, -10.240000000000,
8.964680e-01,0.000000000000, -10.240000000000,
8.964720e-01,0.008000000000, -10.240000000000,
8.964760e-01,0.008000000000, -10.240000000000,
8.964800e-01,0.008000000000, -10.240000000000,
8.964840e-01,0.008000000000, -10.240000000000,
8.964880e-01,0.008000000000, -10.240000000000,
8.964920e-01,0.000000000000, -10.240000000000,
8.964960e-01,0.008000000000, -10.240000000000,
8.965000e-01,0.008000000000, -10.240000000000,
8.965040e-01,0.000000000000, -10.240000000000,
8.965080e-01,0.008000000000, -10.240000000000,
8.965120e-01,0.008000000000, -10.240000000000,
8.965160e-01,0.008000000000, -10.240000000000,
8.965200e-01,0.008000000000, -10.240000000000,
8.965240e-01,0.008000000000, -10.240000000000,
8.965280e-01,0.008000000000, -10.240000000000,
8.965320e-01,0.008000000000, -10.240000000000,
8.965360e-01,0.008000000000, -10.240000000000,
8.965400e-01,0.008000000000, -10.240000000000,
8.965440e-01,0.000000000000, -10.240000000000,
8.965480e-01,0.008000000000, -10.240000000000,
8.965520e-01,0.008000000000, -10.240000000000,
8.965560e-01,0.008000000000, -10.240000000000,
8.965600e-01,0.000000000000, -10.240000000000,
8.965640e-01,0.008000000000, -10.240000000000,
8.965680e-01,0.008000000000, -10.240000000000,
8.965720e-01,0.008000000000, -10.240000000000,
8.965760e-01,0.008000000000, -10.240000000000,
8.965800e-01,0.000000000000, -10.240000000000,
8.965840e-01,0.008000000000, -10.240000000000,
8.965880e-01,0.008000000000, -10.240000000000,
8.965920e-01,0.000000000000, -10.240000000000,
8.965960e-01,0.008000000000, -10.240000000000,
8.966000e-01,0.008000000000, -10.240000000000,
8.966040e-01,0.008000000000, -10.240000000000,
8.966080e-01,0.008000000000, -10.240000000000,
8.966120e-01,0.008000000000, -10.240000000000,
8.966160e-01,0.008000000000, -10.240000000000,
8.966200e-01,0.008000000000, -10.240000000000,
8.966240e-01,0.000000000000, -10.240000000000,
8.966280e-01,0.008000000000, -10.240000000000,
8.966320e-01,0.008000000000, -10.240000000000,
8.966360e-01,0.008000000000, -10.240000000000,
8.966400e-01,0.008000000000, -10.240000000000,
8.966440e-01,0.008000000000, -10.240000000000,
8.966480e-01,0.008000000000, -10.240000000000,
8.966520e-01,0.000000000000, -10.240000000000,
8.966560e-01,0.008000000000, -10.240000000000,
8.966600e-01,0.008000000000, -10.240000000000,
8.966640e-01,0.008000000000, -10.240000000000,
8.966680e-01,0.008000000000, -10.240000000000,
8.966720e-01,0.000000000000, -10.240000000000,
8.966760e-01,0.008000000000, -10.240000000000,
8.966800e-01,0.008000000000, -10.240000000000,
8.966840e-01,0.008000000000, -10.240000000000,
8.966880e-01,0.008000000000, -10.240000000000,
8.966920e-01,0.000000000000, -10.240000000000,
8.966960e-01,0.008000000000, -10.240000000000,
8.967000e-01,0.008000000000, -10.240000000000,
8.967040e-01,0.008000000000, -10.240000000000,
8.967080e-01,0.008000000000, -10.240000000000,
8.967120e-01,0.008000000000, -10.240000000000,
8.967160e-01,0.008000000000, -10.240000000000,
8.967200e-01,0.008000000000, -10.240000000000,
8.967240e-01,0.008000000000, -10.240000000000,
8.967280e-01,0.008000000000, -10.240000000000,
8.967320e-01,0.008000000000, -10.240000000000,
8.967360e-01,0.008000000000, -10.240000000000,
8.967400e-01,0.008000000000, -10.240000000000,
8.967440e-01,0.008000000000, -10.240000000000,
8.967480e-01,0.008000000000, -10.240000000000,
8.967520e-01,0.008000000000, -10.240000000000,
8.967560e-01,0.008000000000, -10.240000000000,
8.967600e-01,0.000000000000, -10.240000000000,
8.967640e-01,0.000000000000, -10.240000000000,
8.967680e-01,0.008000000000, -10.240000000000,
8.967720e-01,0.008000000000, -10.240000000000,
8.967760e-01,0.008000000000, -10.240000000000,
8.967800e-01,0.008000000000, -10.240000000000,
8.967840e-01,0.000000000000, -10.240000000000,
8.967880e-01,0.008000000000, -10.240000000000,
8.967920e-01,0.008000000000, -10.240000000000,
8.967960e-01,0.008000000000, -10.240000000000,
8.968000e-01,0.008000000000, -10.240000000000,
8.968040e-01,0.008000000000, -10.240000000000,
8.968080e-01,0.008000000000, -10.240000000000,
8.968120e-01,0.008000000000, -10.240000000000,
8.968160e-01,0.008000000000, -10.240000000000,
8.968200e-01,0.008000000000, -10.240000000000,
8.968240e-01,0.008000000000, -10.240000000000,
8.968280e-01,0.008000000000, -10.240000000000,
8.968320e-01,0.008000000000, -10.240000000000,
8.968360e-01,0.008000000000, -10.240000000000,
8.968400e-01,0.008000000000, -10.240000000000,
8.968440e-01,0.000000000000, -10.240000000000,
8.968480e-01,0.008000000000, -10.240000000000,
8.968520e-01,0.008000000000, -10.240000000000,
8.968560e-01,0.000000000000, -10.240000000000,
8.968600e-01,0.008000000000, -10.240000000000,
8.968640e-01,0.008000000000, -10.240000000000,
8.968680e-01,0.008000000000, -10.240000000000,
8.968720e-01,0.008000000000, -10.240000000000,
8.968760e-01,0.000000000000, -10.240000000000,
8.968800e-01,0.008000000000, -10.240000000000,
8.968840e-01,0.008000000000, -10.240000000000,
8.968880e-01,0.008000000000, -10.240000000000,
8.968920e-01,0.008000000000, -10.240000000000,
8.968960e-01,0.000000000000, -10.240000000000,
8.969000e-01,0.008000000000, -10.240000000000,
8.969040e-01,0.008000000000, -10.240000000000,
8.969080e-01,0.000000000000, -10.240000000000,
8.969120e-01,0.008000000000, -10.240000000000,
8.969160e-01,0.008000000000, -10.240000000000,
8.969200e-01,0.008000000000, -10.240000000000,
8.969240e-01,0.008000000000, -10.240000000000,
8.969280e-01,0.000000000000, -10.240000000000,
8.969320e-01,0.008000000000, -10.240000000000,
8.969360e-01,0.008000000000, -10.240000000000,
8.969400e-01,0.008000000000, -10.240000000000,
8.969440e-01,0.008000000000, -10.240000000000,
8.969480e-01,0.008000000000, -10.240000000000,
8.969520e-01,0.008000000000, -10.240000000000,
8.969560e-01,0.008000000000, -10.240000000000,
8.969600e-01,0.000000000000, -10.240000000000,
8.969640e-01,0.008000000000, -10.160000000000,
8.969680e-01,0.000000000000, -10.160000000000,
8.969720e-01,0.000000000000, -10.240000000000,
8.969760e-01,0.008000000000, -10.240000000000,
8.969800e-01,0.008000000000, -10.240000000000,
8.969840e-01,0.008000000000, -10.160000000000,
8.969880e-01,0.000000000000, -10.160000000000,
8.969920e-01,0.008000000000, -10.240000000000,
8.969960e-01,0.008000000000, -10.240000000000,
8.970000e-01,0.008000000000, -10.240000000000,
8.970040e-01,0.008000000000, -10.240000000000,
8.970080e-01,0.008000000000, -10.240000000000,
8.970120e-01,0.008000000000, -10.160000000000,
8.970160e-01,0.008000000000, -10.240000000000,
8.970200e-01,0.008000000000, -10.240000000000,
8.970240e-01,0.008000000000, -10.240000000000,
8.970280e-01,0.008000000000, -10.240000000000,
8.970320e-01,0.008000000000, -10.160000000000,
8.970360e-01,0.000000000000, -10.160000000000,
8.970400e-01,0.008000000000, -10.240000000000,
8.970440e-01,0.008000000000, -10.160000000000,
8.970480e-01,0.008000000000, -10.160000000000,
8.970520e-01,0.008000000000, -10.160000000000,
8.970560e-01,0.008000000000, -10.160000000000,
8.970600e-01,0.000000000000, -10.160000000000,
8.970640e-01,0.008000000000, -10.160000000000,
8.970680e-01,0.000000000000, -10.240000000000,
8.970720e-01,0.008000000000, -10.160000000000,
8.970760e-01,0.008000000000, -10.160000000000,
8.970800e-01,0.008000000000, -10.160000000000,
8.970840e-01,0.008000000000, -10.160000000000,
8.970880e-01,0.008000000000, -10.160000000000,
8.970920e-01,0.008000000000, -10.160000000000,
8.970960e-01,0.008000000000, -10.160000000000,
8.971000e-01,0.008000000000, -10.160000000000,
8.971040e-01,0.008000000000, -10.160000000000,
8.971080e-01,0.008000000000, -10.160000000000,
8.971120e-01,0.008000000000, -10.160000000000,
8.971160e-01,0.008000000000, -10.160000000000,
8.971200e-01,0.008000000000, -10.160000000000,
8.971240e-01,0.008000000000, -10.160000000000,
8.971280e-01,0.008000000000, -10.160000000000,
8.971320e-01,0.008000000000, -10.160000000000,
8.971360e-01,0.008000000000, -10.160000000000,
8.971400e-01,0.008000000000, -10.160000000000,
8.971440e-01,0.008000000000, -10.160000000000,
8.971480e-01,0.008000000000, -10.160000000000,
8.971520e-01,0.008000000000, -10.160000000000,
8.971560e-01,0.008000000000, -10.160000000000,
8.971600e-01,0.008000000000, -10.160000000000,
8.971640e-01,0.008000000000, -10.160000000000,
8.971680e-01,0.008000000000, -10.160000000000,
8.971720e-01,0.000000000000, -10.160000000000,
8.971760e-01,0.008000000000, -10.160000000000,
8.971800e-01,0.008000000000, -10.160000000000,
8.971840e-01,0.008000000000, -10.160000000000,
8.971880e-01,0.008000000000, -10.160000000000,
8.971920e-01,0.000000000000, -10.160000000000,
8.971960e-01,0.008000000000, -10.160000000000,
8.972000e-01,0.008000000000, -10.160000000000,
8.972040e-01,0.008000000000, -10.160000000000,
8.972080e-01,0.008000000000, -10.160000000000,
8.972120e-01,0.008000000000, -10.160000000000,
8.972160e-01,0.008000000000, -10.160000000000,
8.972200e-01,0.008000000000, -10.160000000000,
8.972240e-01,0.008000000000, -10.160000000000,
8.972280e-01,0.008000000000, -10.080000000000,
8.972320e-01,0.008000000000, -10.160000000000,
8.972360e-01,0.008000000000, -10.080000000000,
8.972400e-01,0.008000000000, -10.080000000000,
8.972440e-01,0.008000000000, -10.160000000000,
8.972480e-01,0.008000000000, -10.160000000000,
8.972520e-01,0.008000000000, -10.080000000000,
8.972560e-01,0.008000000000, -10.080000000000,
8.972600e-01,0.008000000000, -10.080000000000,
8.972640e-01,0.008000000000, -10.080000000000,
8.972680e-01,0.008000000000, -10.080000000000,
8.972720e-01,0.008000000000, -10.160000000000,
8.972760e-01,0.008000000000, -10.080000000000,
8.972800e-01,0.008000000000, -10.080000000000,
8.972840e-01,0.000000000000, -10.080000000000,
8.972880e-01,0.008000000000, -10.080000000000,
8.972920e-01,0.008000000000, -10.160000000000,
8.972960e-01,0.016000000000, -10.080000000000,
8.973000e-01,0.008000000000, -10.080000000000,
8.973040e-01,0.008000000000, -10.080000000000,
8.973080e-01,0.008000000000, -10.080000000000,
8.973120e-01,0.008000000000, -10.080000000000,
8.973160e-01,0.008000000000, -10.080000000000,
8.973200e-01,0.008000000000, -10.080000000000,
8.973240e-01,0.008000000000, -10.080000000000,
8.973280e-01,0.016000000000, -10.080000000000,
8.973320e-01,0.008000000000, -10.080000000000,
8.973360e-01,0.008000000000, -10.080000000000,
8.973400e-01,0.008000000000, -10.080000000000,
8.973440e-01,0.008000000000, -10.080000000000,
8.973480e-01,0.008000000000, -10.080000000000,
8.973520e-01,0.008000000000, -10.080000000000,
8.973560e-01,0.016000000000, -10.080000000000,
8.973600e-01,0.008000000000, -10.080000000000,
8.973640e-01,0.008000000000, -10.080000000000,
8.973680e-01,0.008000000000, -10.080000000000,
8.973720e-01,0.008000000000, -10.080000000000,
8.973760e-01,0.008000000000, -10.000000000000,
8.973800e-01,0.008000000000, -10.080000000000,
8.973840e-01,0.008000000000, -10.000000000000,
8.973880e-01,0.008000000000, -10.000000000000,
8.973920e-01,0.008000000000, -10.080000000000,
8.973960e-01,0.000000000000, -10.000000000000,
8.974000e-01,0.008000000000, -10.080000000000,
8.974040e-01,0.008000000000, -10.080000000000,
8.974080e-01,0.008000000000, -10.000000000000,
8.974120e-01,0.008000000000, -10.000000000000,
8.974160e-01,0.008000000000, -10.080000000000,
8.974200e-01,0.008000000000, -10.080000000000,
8.974240e-01,0.008000000000, -10.000000000000,
8.974280e-01,0.008000000000, -10.000000000000,
8.974320e-01,0.008000000000, -10.000000000000,
8.974360e-01,0.016000000000, -10.080000000000,
8.974400e-01,0.008000000000, -10.000000000000,
8.974440e-01,0.008000000000, -10.000000000000,
8.974480e-01,0.008000000000, -10.000000000000,
8.974520e-01,0.008000000000, -10.000000000000,
8.974560e-01,0.008000000000, -10.000000000000,
8.974600e-01,0.008000000000, -10.000000000000,
8.974640e-01,0.016000000000, -10.000000000000,
8.974680e-01,0.008000000000, -10.000000000000,
8.974720e-01,0.008000000000, -10.000000000000,
8.974760e-01,0.008000000000, -10.000000000000,
8.974800e-01,0.008000000000, -10.000000000000,
8.974840e-01,0.008000000000, -10.000000000000,
8.974880e-01,0.008000000000, -10.000000000000,
8.974920e-01,0.008000000000, -10.000000000000,
8.974960e-01,0.008000000000, -10.000000000000,
8.975000e-01,0.008000000000, -10.000000000000,
8.975040e-01,0.008000000000, -10.000000000000,
8.975080e-01,0.008000000000, -10.000000000000,
8.975120e-01,0.008000000000, -10.000000000000,
8.975160e-01,0.008000000000, -10.000000000000,
8.975200e-01,0.008000000000, -10.000000000000,
8.975240e-01,0.008000000000, -10.000000000000,
8.975280e-01,0.008000000000, -10.000000000000,
8.975320e-01,0.008000000000, -10.000000000000,
8.975360e-01,0.016000000000, -10.000000000000,
8.975400e-01,0.008000000000, -10.000000000000,
8.975440e-01,0.008000000000, -10.000000000000,
8.975480e-01,0.008000000000, -10.000000000000,
8.975520e-01,0.008000000000, -10.000000000000,
8.975560e-01,0.008000000000, -10.000000000000,
8.975600e-01,0.016000000000, -10.000000000000,
8.975640e-01,0.008000000000, -9.920000000000,
8.975680e-01,0.008000000000, -10.000000000000,
8.975720e-01,0.008000000000, -9.920000000000,
8.975760e-01,0.008000000000, -9.920000000000,
8.975800e-01,0.008000000000, -9.920000000000,
8.975840e-01,0.008000000000, -9.920000000000,
8.975880e-01,0.008000000000, -10.000000000000,
8.975920e-01,0.008000000000, -9.920000000000,
8.975960e-01,0.008000000000, -9.920000000000,
8.976000e-01,0.008000000000, -9.920000000000,
8.976040e-01,0.008000000000, -10.000000000000,
8.976080e-01,0.008000000000, -9.920000000000,
8.976120e-01,0.008000000000, -9.920000000000,
8.976160e-01,0.008000000000, -9.920000000000,
8.976200e-01,0.008000000000, -9.920000000000,
8.976240e-01,0.008000000000, -10.000000000000,
8.976280e-01,0.008000000000, -9.920000000000,
8.976320e-01,0.008000000000, -9.920000000000,
8.976360e-01,0.008000000000, -9.920000000000,
8.976400e-01,0.016000000000, -9.920000000000,
8.976440e-01,0.008000000000, -9.920000000000,
8.976480e-01,0.008000000000, -9.920000000000,
8.976520e-01,0.016000000000, -9.920000000000,
8.976560e-01,0.008000000000, -9.920000000000,
8.976600e-01,0.008000000000, -9.920000000000,
8.976640e-01,0.016000000000, -9.920000000000,
8.976680e-01,0.016000000000, -9.920000000000,
8.976720e-01,0.008000000000, -9.920000000000,
8.976760e-01,0.008000000000, -9.920000000000,
8.976800e-01,0.016000000000, -9.920000000000,
8.976840e-01,0.016000000000, -9.920000000000,
8.976880e-01,0.008000000000, -9.920000000000,
8.976920e-01,0.008000000000, -9.920000000000,
8.976960e-01,0.016000000000, -9.920000000000,
8.977000e-01,0.008000000000, -9.920000000000,
8.977040e-01,0.016000000000, -9.920000000000,
8.977080e-01,0.016000000000, -9.920000000000,
8.977120e-01,0.008000000000, -9.840000000000,
8.977160e-01,0.008000000000, -9.920000000000,
8.977200e-01,0.008000000000, -9.920000000000,
8.977240e-01,0.016000000000, -9.920000000000,
8.977280e-01,0.008000000000, -9.840000000000,
8.977320e-01,0.008000000000, -9.920000000000,
8.977360e-01,0.016000000000, -9.840000000000,
8.977400e-01,0.008000000000, -9.840000000000,
8.977440e-01,0.008000000000, -9.920000000000,
8.977480e-01,0.016000000000, -9.920000000000,
8.977520e-01,0.008000000000, -9.840000000000,
8.977560e-01,0.008000000000, -9.920000000000,
8.977600e-01,0.016000000000, -9.840000000000,
8.977640e-01,0.016000000000, -9.920000000000,
8.977680e-01,0.008000000000, -9.840000000000,
8.977720e-01,0.016000000000, -9.840000000000,
8.977760e-01,0.016000000000, -9.840000000000,
8.977800e-01,0.016000000000, -9.840000000000,
8.977840e-01,0.008000000000, -9.840000000000,
8.977880e-01,0.008000000000, -9.840000000000,
8.977920e-01,0.016000000000, -9.840000000000,
8.977960e-01,0.016000000000, -9.840000000000,
8.978000e-01,0.016000000000, -9.920000000000,
8.978040e-01,0.008000000000, -9.840000000000,
8.978080e-01,0.016000000000, -9.840000000000,
8.978120e-01,0.016000000000, -9.840000000000,
8.978160e-01,0.016000000000, -9.840000000000,
8.978200e-01,0.016000000000, -9.840000000000,
8.978240e-01,0.016000000000, -9.840000000000,
8.978280e-01,0.016000000000, -9.840000000000,
8.978320e-01,0.016000000000, -9.840000000000,
8.978360e-01,0.016000000000, -9.840000000000,
8.978400e-01,0.016000000000, -9.840000000000,
8.978440e-01,0.016000000000, -9.840000000000,
8.978480e-01,0.016000000000, -9.840000000000,
8.978520e-01,0.016000000000, -9.840000000000,
8.978560e-01,0.016000000000, -9.840000000000,
8.978600e-01,0.008000000000, -9.840000000000,
8.978640e-01,0.016000000000, -9.760000000000,
8.978680e-01,0.016000000000, -9.760000000000,
8.978720e-01,0.016000000000, -9.840000000000,
8.978760e-01,0.016000000000, -9.760000000000,
8.978800e-01,0.016000000000, -9.840000000000,
8.978840e-01,0.016000000000, -9.840000000000,
8.978880e-01,0.016000000000, -9.840000000000,
8.978920e-01,0.016000000000, -9.840000000000,
8.978960e-01,0.016000000000, -9.840000000000,
8.979000e-01,0.016000000000, -9.840000000000,
8.979040e-01,0.016000000000, -9.840000000000,
8.979080e-01,0.016000000000, -9.760000000000,
8.979120e-01,0.016000000000, -9.840000000000,
8.979160e-01,0.016000000000, -9.760000000000,
8.979200e-01,0.016000000000, -9.840000000000,
8.979240e-01,0.016000000000, -9.760000000000,
8.979280e-01,0.016000000000, -9.760000000000,
8.979320e-01,0.016000000000, -9.760000000000,
8.979360e-01,0.016000000000, -9.760000000000,
8.979400e-01,0.016000000000, -9.760000000000,
8.979440e-01,0.016000000000, -9.760000000000,
8.979480e-01,0.016000000000, -9.760000000000,
8.979520e-01,0.016000000000, -9.760000000000,
8.979560e-01,0.016000000000, -9.760000000000,
8.979600e-01,0.016000000000, -9.760000000000,
8.979640e-01,0.016000000000, -9.760000000000,
8.979680e-01,0.016000000000, -9.760000000000,
8.979720e-01,0.016000000000, -9.760000000000,
8.979760e-01,0.016000000000, -9.760000000000,
8.979800e-01,0.016000000000, -9.760000000000,
8.979840e-01,0.016000000000, -9.760000000000,
8.979880e-01,0.016000000000, -9.760000000000,
8.979920e-01,0.016000000000, -9.760000000000,
8.979960e-01,0.016000000000, -9.760000000000,
8.980000e-01,0.016000000000, -9.760000000000,
8.980040e-01,0.016000000000, -9.760000000000,
8.980080e-01,0.008000000000, -9.760000000000,
8.980120e-01,0.016000000000, -9.760000000000,
8.980160e-01,0.016000000000, -9.760000000000,
8.980200e-01,0.016000000000, -9.760000000000,
8.980240e-01,0.016000000000, -9.760000000000,
8.980280e-01,0.016000000000, -9.760000000000,
8.980320e-01,0.016000000000, -9.760000000000,
8.980360e-01,0.016000000000, -9.760000000000,
8.980400e-01,0.016000000000, -9.760000000000,
8.980440e-01,0.016000000000, -9.760000000000,
8.980480e-01,0.016000000000, -9.760000000000,
8.980520e-01,0.016000000000, -9.760000000000,
8.980560e-01,0.016000000000, -9.680000000000,
8.980600e-01,0.016000000000, -9.760000000000,
8.980640e-01,0.016000000000, -9.680000000000,
8.980680e-01,0.016000000000, -9.680000000000,
8.980720e-01,0.016000000000, -9.680000000000,
8.980760e-01,0.016000000000, -9.760000000000,
8.980800e-01,0.016000000000, -9.680000000000,
8.980840e-01,0.024000000000, -9.680000000000,
8.980880e-01,0.016000000000, -9.680000000000,
8.980920e-01,0.016000000000, -9.680000000000,
8.980960e-01,0.016000000000, -9.680000000000,
8.981000e-01,0.016000000000, -9.680000000000,
8.981040e-01,0.016000000000, -9.680000000000,
8.981080e-01,0.016000000000, -9.680000000000,
8.981120e-01,0.016000000000, -9.680000000000,
8.981160e-01,0.024000000000, -9.680000000000,
8.981200e-01,0.016000000000, -9.680000000000,
8.981240e-01,0.016000000000, -9.680000000000,
8.981280e-01,0.016000000000, -9.680000000000,
8.981320e-01,0.016000000000, -9.680000000000,
8.981360e-01,0.016000000000, -9.680000000000,
8.981400e-01,0.016000000000, -9.680000000000,
8.981440e-01,0.016000000000, -9.680000000000,
8.981480e-01,0.016000000000, -9.680000000000,
8.981520e-01,0.016000000000, -9.680000000000,
8.981560e-01,0.016000000000, -9.680000000000,
8.981600e-01,0.016000000000, -9.680000000000,
8.981640e-01,0.016000000000, -9.680000000000,
8.981680e-01,0.016000000000, -9.680000000000,
8.981720e-01,0.024000000000, -9.680000000000,
8.981760e-01,0.016000000000, -9.680000000000,
8.981800e-01,0.016000000000, -9.680000000000,
8.981840e-01,0.024000000000, -9.680000000000,
8.981880e-01,0.016000000000, -9.680000000000,
8.981920e-01,0.016000000000, -9.680000000000,
8.981960e-01,0.016000000000, -9.680000000000,
8.982000e-01,0.016000000000, -9.680000000000,
8.982040e-01,0.016000000000, -9.680000000000,
8.982080e-01,0.024000000000, -9.680000000000,
8.982120e-01,0.016000000000, -9.680000000000,
8.982160e-01,0.024000000000, -9.680000000000,
8.982200e-01,0.016000000000, -9.680000000000,
8.982240e-01,0.016000000000, -9.680000000000,
8.982280e-01,0.024000000000, -9.680000000000,
8.982320e-01,0.016000000000, -9.600000000000,
8.982360e-01,0.016000000000, -9.680000000000,
8.982400e-01,0.016000000000, -9.600000000000,
8.982440e-01,0.024000000000, -9.600000000000,
8.982480e-01,0.016000000000, -9.600000000000,
8.982520e-01,0.024000000000, -9.600000000000,
8.982560e-01,0.016000000000, -9.600000000000,
8.982600e-01,0.016000000000, -9.600000000000,
8.982640e-01,0.024000000000, -9.600000000000,
8.982680e-01,0.016000000000, -9.600000000000,
8.982720e-01,0.016000000000, -9.600000000000,
8.982760e-01,0.024000000000, -9.600000000000,
8.982800e-01,0.016000000000, -9.600000000000,
8.982840e-01,0.024000000000, -9.600000000000,
8.982880e-01,0.024000000000, -9.600000000000,
8.982920e-01,0.016000000000, -9.600000000000,
8.982960e-01,0.024000000000, -9.600000000000,
8.983000e-01,0.016000000000, -9.600000000000,
8.983040e-01,0.016000000000, -9.600000000000,
8.983080e-01,0.024000000000, -9.600000000000,
8.983120e-01,0.016000000000, -9.600000000000,
8.983160e-01,0.024000000000, -9.600000000000,
8.983200e-01,0.024000000000, -9.600000000000,
